"tick","Healthy Count","Infected Count"
27362.0,1000,20
27363.0,1000,20
27364.0,1000,20
27365.0,1000,20
27366.0,1000,20
27367.0,1000,20
27368.0,1000,20
27369.0,1000,20
27370.0,1000,20
27371.0,1000,20
27372.0,1000,20
27373.0,1000,20
27374.0,1000,20
27375.0,1000,20
27376.0,1000,20
27377.0,1000,20
27378.0,1000,20
27379.0,1000,20
27380.0,1000,20
27381.0,1000,20
27382.0,1000,20
27383.0,1000,20
27384.0,1000,20
27385.0,1000,20
27386.0,1000,20
27387.0,1000,20
27388.0,1000,20
27389.0,1000,20
27390.0,1000,20
27391.0,1000,20
27392.0,1000,20
27393.0,1000,20
27394.0,1000,20
27395.0,1000,20
27396.0,1000,20
27397.0,1000,20
27398.0,1000,20
27399.0,1000,20
27400.0,1000,20
27401.0,1000,20
27402.0,1000,20
27403.0,1000,20
27404.0,1000,20
27405.0,1000,20
27406.0,1000,20
27407.0,1000,20
27408.0,1000,20
27409.0,1000,20
27410.0,1000,20
27411.0,1000,20
27412.0,1000,20
27413.0,1000,20
27414.0,1000,20
27415.0,1000,20
27416.0,1000,20
27417.0,1000,20
27418.0,1000,20
27419.0,1000,20
27420.0,1000,20
27421.0,1000,20
27422.0,1000,20
27423.0,1000,20
27424.0,1000,20
27425.0,1000,20
27426.0,1000,20
27427.0,1000,20
27428.0,1000,20
27429.0,1000,20
27430.0,1000,20
27431.0,1000,20
27432.0,1000,20
27433.0,1000,20
27434.0,1000,20
27435.0,1000,20
27436.0,1000,20
27437.0,1000,20
27438.0,1000,20
27439.0,1000,20
27440.0,1000,20
27441.0,1000,20
27442.0,1000,20
27443.0,1000,20
27444.0,1000,20
27445.0,1000,20
27446.0,1000,20
27447.0,1000,20
27448.0,1000,20
27449.0,1000,20
27450.0,1000,20
27451.0,1000,20
27452.0,1000,20
27453.0,1000,20
27454.0,1000,20
27455.0,1000,20
27456.0,1000,20
27457.0,1000,20
27458.0,1000,20
27459.0,1000,20
27460.0,1000,20
27461.0,1000,20
27462.0,1000,20
27463.0,1000,20
27464.0,1000,20
27465.0,1000,20
27466.0,1000,20
27467.0,1000,20
27468.0,1000,20
27469.0,1000,20
27470.0,1000,20
27471.0,1000,20
27472.0,1000,20
27473.0,1000,20
27474.0,1000,20
27475.0,1000,20
27476.0,1000,20
27477.0,1000,20
27478.0,1000,20
27479.0,1000,20
27480.0,1000,20
27481.0,1000,20
27482.0,1000,20
27483.0,1000,20
27484.0,1000,20
27485.0,1000,20
27486.0,1000,20
27487.0,1000,20
27488.0,1000,20
27489.0,1000,20
27490.0,1000,20
27491.0,1000,20
27492.0,1000,20
27493.0,1000,20
27494.0,1000,20
27495.0,1000,20
27496.0,1000,20
27497.0,1000,20
27498.0,1000,20
27499.0,1000,20
27500.0,1000,20
27501.0,1000,20
27502.0,1000,20
27503.0,1000,20
27504.0,1000,20
27505.0,1000,20
27506.0,1000,20
27507.0,1000,20
27508.0,1000,20
27509.0,1000,20
27510.0,1000,20
27511.0,1000,20
27512.0,1000,20
27513.0,1000,20
27514.0,1000,20
27515.0,1000,20
27516.0,1000,20
27517.0,1000,20
27518.0,1000,20
27519.0,1000,20
27520.0,1000,20
27521.0,1000,20
27522.0,1000,20
27523.0,1000,20
27524.0,1000,20
27525.0,1000,20
27526.0,1000,20
27527.0,1000,20
27528.0,1000,20
27529.0,1000,20
27530.0,1000,20
27531.0,1000,20
27532.0,1000,20
27533.0,1000,20
27534.0,1000,20
27535.0,1000,20
27536.0,1000,20
27537.0,1000,20
27538.0,1000,20
27539.0,1000,20
27540.0,1000,20
27541.0,1000,20
27542.0,1000,20
27543.0,1000,20
27544.0,1000,20
27545.0,1000,20
27546.0,1000,20
27547.0,1000,20
27548.0,1000,20
27549.0,1000,20
27550.0,1000,20
27551.0,1000,20
27552.0,1000,20
27553.0,1000,20
27554.0,1000,20
27555.0,1000,20
27556.0,1000,20
27557.0,1000,20
27558.0,1000,20
27559.0,1000,20
27560.0,1000,20
27561.0,1000,20
27562.0,1000,20
27563.0,1000,20
27564.0,1000,20
27565.0,1000,20
27566.0,1000,20
27567.0,1000,20
27568.0,1000,20
27569.0,1000,20
27570.0,1000,20
27571.0,1000,20
27572.0,1000,20
27573.0,1000,20
27574.0,1000,20
27575.0,1000,20
27576.0,1000,20
27577.0,1000,20
27578.0,1000,20
27579.0,1000,20
27580.0,1000,20
27581.0,1000,20
27582.0,1000,20
27583.0,1000,20
27584.0,1000,20
27585.0,1000,20
27586.0,1000,20
27587.0,1000,20
27588.0,1000,20
27589.0,1000,20
27590.0,1000,20
27591.0,1000,20
27592.0,1000,20
27593.0,1000,20
27594.0,1000,20
27595.0,1000,20
27596.0,1000,20
27597.0,1000,20
27598.0,1000,20
27599.0,1000,20
27600.0,1000,20
27601.0,1000,20
27602.0,1000,20
27603.0,1000,20
27604.0,1000,20
27605.0,1000,20
27606.0,1000,20
27607.0,1000,20
27608.0,1000,20
27609.0,1000,20
27610.0,1000,20
27611.0,1000,20
27612.0,1000,20
27613.0,1000,20
27614.0,1000,20
27615.0,1000,20
27616.0,1000,20
27617.0,1000,20
27618.0,1000,20
27619.0,1000,20
27620.0,1000,20
27621.0,1000,20
27622.0,1000,20
27623.0,1000,20
27624.0,1000,20
27625.0,1000,20
27626.0,1000,20
27627.0,1000,20
27628.0,1000,20
27629.0,1000,20
27630.0,1000,20
27631.0,1000,20
27632.0,1000,20
27633.0,1000,20
27634.0,1000,20
27635.0,1000,20
27636.0,1000,20
27637.0,1000,20
27638.0,1000,20
27639.0,1000,20
27640.0,1000,20
27641.0,1000,20
27642.0,1000,20
27643.0,1000,20
27644.0,1000,20
27645.0,1000,20
27646.0,1000,20
27647.0,1000,20
27648.0,1000,20
27649.0,1000,20
27650.0,1000,20
27651.0,1000,20
27652.0,1000,20
27653.0,1000,20
27654.0,1000,20
27655.0,1000,20
27656.0,1000,20
27657.0,1000,20
27658.0,1000,20
27659.0,1000,20
27660.0,1000,20
27661.0,1000,20
27662.0,1000,20
27663.0,1000,20
27664.0,1000,20
27665.0,1000,20
27666.0,1000,20
27667.0,1000,20
27668.0,1000,20
27669.0,1000,20
27670.0,1000,20
27671.0,1000,20
27672.0,1000,20
27673.0,1000,20
27674.0,1000,20
27675.0,1000,20
27676.0,1000,20
27677.0,1000,20
27678.0,1000,20
27679.0,1000,20
27680.0,1000,20
27681.0,1000,20
27682.0,1000,20
27683.0,1000,20
27684.0,1000,20
27685.0,1000,20
27686.0,1000,20
27687.0,1000,20
27688.0,1000,20
27689.0,1000,20
27690.0,1000,20
27691.0,1000,20
27692.0,1000,20
27693.0,1000,20
27694.0,1000,20
27695.0,1000,20
27696.0,1000,20
27697.0,1000,20
27698.0,1000,20
27699.0,1000,20
27700.0,1000,20
27701.0,1000,20
27702.0,1000,20
27703.0,1000,20
27704.0,1000,20
27705.0,1000,20
27706.0,1000,20
27707.0,1000,20
27708.0,1000,20
27709.0,1000,20
27710.0,1000,20
27711.0,1000,20
27712.0,1000,20
27713.0,1000,20
27714.0,1000,20
27715.0,1000,20
27716.0,1000,20
27717.0,1000,20
27718.0,1000,20
27719.0,1000,20
27720.0,1000,20
27721.0,1000,20
27722.0,1000,20
27723.0,1000,20
27724.0,1000,20
27725.0,1000,20
27726.0,1000,20
27727.0,1000,20
27728.0,1000,20
27729.0,1000,20
27730.0,1000,20
27731.0,1000,20
27732.0,1000,20
27733.0,1000,20
27734.0,1000,20
27735.0,1000,20
27736.0,1000,20
27737.0,1000,20
27738.0,1000,20
27739.0,1000,20
27740.0,1000,20
27741.0,1000,20
27742.0,1000,20
27743.0,1000,20
27744.0,1000,20
27745.0,1000,20
27746.0,1000,20
27747.0,1000,20
27748.0,1000,20
27749.0,1000,20
27750.0,1000,20
27751.0,1000,20
27752.0,1000,20
27753.0,1000,20
27754.0,1000,20
27755.0,1000,20
27756.0,1000,20
27757.0,1000,20
27758.0,1000,20
27759.0,1000,20
27760.0,1000,20
27761.0,1000,20
27762.0,1000,20
27763.0,1000,20
27764.0,1000,20
27765.0,1000,20
27766.0,1000,20
27767.0,1000,20
27768.0,1000,20
27769.0,1000,20
27770.0,1000,20
27771.0,1000,20
27772.0,1000,20
27773.0,1000,20
27774.0,1000,20
27775.0,1000,20
27776.0,1000,20
27777.0,1000,20
27778.0,1000,20
27779.0,1000,20
27780.0,1000,20
27781.0,1000,20
27782.0,1000,20
27783.0,1000,20
27784.0,1000,20
27785.0,1000,20
27786.0,1000,20
27787.0,1000,20
27788.0,1000,20
27789.0,1000,20
27790.0,1000,20
27791.0,1000,20
27792.0,1000,20
27793.0,1000,20
27794.0,1000,20
27795.0,1000,20
27796.0,1000,20
27797.0,1000,20
27798.0,1000,20
27799.0,1000,20
27800.0,1000,20
27801.0,1000,20
27802.0,1000,20
27803.0,1000,20
27804.0,1000,20
27805.0,1000,20
27806.0,1000,20
27807.0,1000,20
27808.0,1000,20
27809.0,1000,20
27810.0,1000,20
27811.0,1000,20
27812.0,1000,20
27813.0,1000,20
27814.0,1000,20
27815.0,1000,20
27816.0,1000,20
27817.0,1000,20
27818.0,1000,20
27819.0,1000,20
27820.0,1000,20
27821.0,1000,20
27822.0,1000,20
27823.0,1000,20
27824.0,1000,20
27825.0,1000,20
27826.0,1000,20
27827.0,1000,20
27828.0,1000,20
27829.0,1000,20
27830.0,1000,20
27831.0,1000,20
27832.0,1000,20
27833.0,1000,20
27834.0,1000,20
27835.0,1000,20
27836.0,1000,20
27837.0,1000,20
27838.0,1000,20
27839.0,1000,20
27840.0,1000,20
27841.0,1000,20
27842.0,1000,20
27843.0,1000,20
27844.0,1000,20
27845.0,1000,20
27846.0,1000,20
27847.0,1000,20
27848.0,1000,20
27849.0,1000,20
27850.0,1000,20
27851.0,1000,20
27852.0,1000,20
27853.0,1000,20
27854.0,1000,20
27855.0,1000,20
27856.0,1000,20
27857.0,1000,20
27858.0,1000,20
27859.0,1000,20
27860.0,1000,20
27861.0,1000,20
27862.0,1000,20
27863.0,1000,20
27864.0,1000,20
27865.0,1000,20
27866.0,1000,20
27867.0,1000,20
27868.0,1000,20
27869.0,1000,20
27870.0,1000,20
27871.0,1000,20
27872.0,1000,20
27873.0,1000,20
27874.0,1000,20
27875.0,1000,20
27876.0,1000,20
27877.0,1000,20
27878.0,1000,20
27879.0,1000,20
27880.0,1000,20
27881.0,1000,20
27882.0,1000,20
27883.0,1000,20
27884.0,1000,20
27885.0,1000,20
27886.0,1000,20
27887.0,1000,20
27888.0,1000,20
27889.0,1000,20
27890.0,1000,20
27891.0,1000,20
27892.0,1000,20
27893.0,1000,20
27894.0,1000,20
27895.0,1000,20
27896.0,1000,20
27897.0,1000,20
27898.0,1000,20
27899.0,1000,20
27900.0,1000,20
27901.0,1000,20
27902.0,1000,20
27903.0,1000,20
27904.0,1000,20
27905.0,1000,20
27906.0,1000,20
27907.0,1000,20
27908.0,1000,20
27909.0,1000,20
27910.0,1000,20
27911.0,1000,20
27912.0,1000,20
27913.0,1000,20
27914.0,1000,20
27915.0,1000,20
27916.0,1000,20
27917.0,1000,20
27918.0,1000,20
27919.0,1000,20
27920.0,1000,20
27921.0,1000,20
27922.0,1000,20
27923.0,1000,20
27924.0,1000,20
27925.0,1000,20
27926.0,1000,20
27927.0,1000,20
27928.0,1000,20
27929.0,1000,20
27930.0,1000,20
27931.0,1000,20
27932.0,1000,20
27933.0,1000,20
27934.0,1000,20
27935.0,1000,20
27936.0,1000,20
27937.0,1000,20
27938.0,1000,20
27939.0,1000,20
27940.0,1000,20
27941.0,1000,20
27942.0,1000,20
27943.0,1000,20
27944.0,1000,20
27945.0,1000,20
27946.0,1000,20
27947.0,1000,20
27948.0,1000,20
27949.0,1000,20
27950.0,1000,20
27951.0,1000,20
27952.0,1000,20
27953.0,1000,20
27954.0,1000,20
27955.0,1000,20
27956.0,1000,20
27957.0,1000,20
27958.0,1000,20
27959.0,1000,20
27960.0,1000,20
27961.0,1000,20
27962.0,1000,20
27963.0,1000,20
27964.0,1000,20
27965.0,1000,20
27966.0,1000,20
27967.0,1000,20
27968.0,1000,20
27969.0,1000,20
27970.0,1000,20
27971.0,1000,20
27972.0,1000,20
27973.0,1000,20
27974.0,1000,20
27975.0,1000,20
27976.0,1000,20
27977.0,1000,20
27978.0,1000,20
27979.0,1000,20
27980.0,1000,20
27981.0,1000,20
27982.0,1000,20
27983.0,1000,20
27984.0,1000,20
27985.0,1000,20
27986.0,1000,20
27987.0,1000,20
27988.0,1000,20
27989.0,1000,20
27990.0,1000,20
27991.0,1000,20
27992.0,1000,20
27993.0,1000,20
27994.0,1000,20
27995.0,1000,20
27996.0,1000,20
27997.0,1000,20
27998.0,1000,20
27999.0,1000,20
28000.0,1000,20
28001.0,1000,20
28002.0,1000,20
28003.0,1000,20
28004.0,1000,20
28005.0,1000,20
28006.0,1000,20
28007.0,1000,20
28008.0,1000,20
28009.0,1000,20
28010.0,1000,20
28011.0,1000,20
28012.0,1000,20
28013.0,1000,20
28014.0,1000,20
28015.0,1000,20
28016.0,1000,20
28017.0,1000,20
28018.0,1000,20
28019.0,1000,20
28020.0,1000,20
28021.0,1000,20
28022.0,1000,20
28023.0,1000,20
28024.0,1000,20
28025.0,1000,20
28026.0,1000,20
28027.0,1000,20
28028.0,1000,20
28029.0,1000,20
28030.0,1000,20
28031.0,1000,20
28032.0,1000,20
28033.0,1000,20
28034.0,1000,20
28035.0,1000,20
28036.0,1000,20
28037.0,1000,20
28038.0,1000,20
28039.0,1000,20
28040.0,1000,20
28041.0,1000,20
28042.0,1000,20
28043.0,1000,20
28044.0,1000,20
28045.0,1000,20
28046.0,1000,20
28047.0,1000,20
28048.0,1000,20
28049.0,1000,20
28050.0,1000,20
28051.0,1000,20
28052.0,1000,20
28053.0,1000,20
28054.0,1000,20
28055.0,1000,20
28056.0,1000,20
28057.0,1000,20
28058.0,1000,20
28059.0,1000,20
28060.0,1000,20
28061.0,1000,20
28062.0,1000,20
28063.0,1000,20
28064.0,1000,20
28065.0,1000,20
28066.0,1000,20
28067.0,1000,20
28068.0,1000,20
28069.0,1000,20
28070.0,1000,20
28071.0,1000,20
28072.0,1000,20
28073.0,1000,20
28074.0,1000,20
28075.0,1000,20
28076.0,1000,20
28077.0,1000,20
28078.0,1000,20
28079.0,1000,20
28080.0,1000,20
28081.0,1000,20
28082.0,1000,20
28083.0,1000,20
28084.0,1000,20
28085.0,1000,20
28086.0,1000,20
28087.0,1000,20
28088.0,1000,20
28089.0,1000,20
28090.0,1000,20
28091.0,1000,20
28092.0,1000,20
28093.0,1000,20
28094.0,1000,20
28095.0,1000,20
28096.0,1000,20
28097.0,1000,20
28098.0,1000,20
28099.0,1000,20
28100.0,1000,20
28101.0,1000,20
28102.0,1000,20
28103.0,1000,20
28104.0,1000,20
28105.0,1000,20
28106.0,1000,20
28107.0,1000,20
28108.0,1000,20
28109.0,1000,20
28110.0,1000,20
28111.0,1000,20
28112.0,1000,20
28113.0,1000,20
28114.0,1000,20
28115.0,1000,20
28116.0,1000,20
28117.0,1000,20
28118.0,1000,20
28119.0,1000,20
28120.0,1000,20
28121.0,1000,20
28122.0,1000,20
28123.0,1000,20
28124.0,1000,20
28125.0,1000,20
28126.0,1000,20
28127.0,1000,20
28128.0,1000,20
28129.0,1000,20
28130.0,1000,20
28131.0,1000,20
28132.0,1000,20
28133.0,1000,20
28134.0,1000,20
28135.0,1000,20
28136.0,1000,20
28137.0,1000,20
28138.0,1000,20
28139.0,1000,20
28140.0,1000,20
28141.0,1000,20
28142.0,1000,20
28143.0,1000,20
28144.0,1000,20
28145.0,1000,20
28146.0,1000,20
28147.0,1000,20
28148.0,1000,20
28149.0,1000,20
28150.0,1000,20
28151.0,1000,20
28152.0,1000,20
28153.0,1000,20
28154.0,1000,20
28155.0,1000,20
28156.0,1000,20
28157.0,1000,20
28158.0,1000,20
28159.0,1000,20
28160.0,1000,20
28161.0,1000,20
28162.0,1000,20
28163.0,1000,20
28164.0,1000,20
28165.0,1000,20
28166.0,1000,20
28167.0,1000,20
28168.0,1000,20
28169.0,1000,20
28170.0,1000,20
28171.0,1000,20
28172.0,1000,20
28173.0,1000,20
28174.0,1000,20
28175.0,1000,20
28176.0,1000,20
28177.0,1000,20
28178.0,1000,20
28179.0,1000,20
28180.0,1000,20
28181.0,1000,20
28182.0,1000,20
28183.0,1000,20
28184.0,1000,20
28185.0,1000,20
28186.0,1000,20
28187.0,1000,20
28188.0,1000,20
28189.0,1000,20
28190.0,1000,20
28191.0,1000,20
28192.0,1000,20
28193.0,1000,20
28194.0,1000,20
28195.0,1000,20
28196.0,1000,20
28197.0,1000,20
28198.0,1000,20
28199.0,1000,20
28200.0,1000,20
28201.0,1000,20
28202.0,1000,20
28203.0,1000,20
28204.0,1000,20
28205.0,1000,20
28206.0,1000,20
28207.0,1000,20
28208.0,1000,20
28209.0,1000,20
28210.0,1000,20
28211.0,1000,20
28212.0,1000,20
28213.0,1000,20
28214.0,1000,20
28215.0,1000,20
28216.0,1000,20
28217.0,1000,20
28218.0,1000,20
28219.0,1000,20
28220.0,1000,20
28221.0,1000,20
28222.0,1000,20
28223.0,1000,20
28224.0,1000,20
28225.0,1000,20
28226.0,1000,20
28227.0,1000,20
28228.0,1000,20
28229.0,1000,20
28230.0,1000,20
28231.0,1000,20
28232.0,1000,20
28233.0,1000,20
28234.0,1000,20
28235.0,1000,20
28236.0,1000,20
28237.0,1000,20
28238.0,1000,20
28239.0,1000,20
28240.0,1000,20
28241.0,1000,20
28242.0,1000,20
28243.0,1000,20
28244.0,1000,20
28245.0,1000,20
28246.0,1000,20
28247.0,1000,20
28248.0,1000,20
28249.0,1000,20
28250.0,1000,20
28251.0,1000,20
28252.0,1000,20
28253.0,1000,20
28254.0,1000,20
28255.0,1000,20
28256.0,1000,20
28257.0,1000,20
28258.0,1000,20
28259.0,1000,20
28260.0,1000,20
28261.0,1000,20
28262.0,1000,20
28263.0,1000,20
28264.0,1000,20
28265.0,1000,20
28266.0,1000,20
28267.0,1000,20
28268.0,1000,20
28269.0,1000,20
28270.0,1000,20
28271.0,1000,20
28272.0,1000,20
28273.0,1000,20
28274.0,1000,20
28275.0,1000,20
28276.0,1000,20
28277.0,1000,20
28278.0,1000,20
28279.0,1000,20
28280.0,1000,20
28281.0,1000,20
28282.0,1000,20
28283.0,1000,20
28284.0,1000,20
28285.0,1000,20
28286.0,1000,20
28287.0,1000,20
28288.0,1000,20
28289.0,1000,20
28290.0,1000,20
28291.0,1000,20
28292.0,1000,20
28293.0,1000,20
28294.0,1000,20
28295.0,1000,20
28296.0,1000,20
28297.0,1000,20
28298.0,1000,20
28299.0,1000,20
28300.0,1000,20
28301.0,1000,20
28302.0,1000,20
28303.0,1000,20
28304.0,1000,20
28305.0,1000,20
28306.0,1000,20
28307.0,1000,20
28308.0,1000,20
28309.0,1000,20
28310.0,1000,20
28311.0,1000,20
28312.0,1000,20
28313.0,1000,20
28314.0,1000,20
28315.0,1000,20
28316.0,1000,20
28317.0,1000,20
28318.0,1000,20
28319.0,1000,20
28320.0,1000,20
28321.0,1000,20
28322.0,1000,20
28323.0,1000,20
28324.0,1000,20
28325.0,1000,20
28326.0,1000,20
28327.0,1000,20
28328.0,1000,20
28329.0,1000,20
28330.0,1000,20
28331.0,1000,20
28332.0,1000,20
28333.0,1000,20
28334.0,1000,20
28335.0,1000,20
28336.0,1000,20
28337.0,1000,20
28338.0,1000,20
28339.0,1000,20
28340.0,1000,20
28341.0,1000,20
28342.0,1000,20
28343.0,1000,20
28344.0,1000,20
28345.0,1000,20
28346.0,1000,20
28347.0,1000,20
28348.0,1000,20
28349.0,1000,20
28350.0,1000,20
28351.0,1000,20
28352.0,1000,20
28353.0,1000,20
28354.0,1000,20
28355.0,1000,20
28356.0,1000,20
28357.0,1000,20
28358.0,1000,20
28359.0,1000,20
28360.0,1000,20
28361.0,1000,20
28362.0,1000,20
28363.0,1000,20
28364.0,1000,20
28365.0,1000,20
28366.0,1000,20
28367.0,1000,20
28368.0,1000,20
28369.0,1000,20
28370.0,1000,20
28371.0,1000,20
28372.0,1000,20
28373.0,1000,20
28374.0,1000,20
28375.0,1000,20
28376.0,1000,20
28377.0,1000,20
28378.0,1000,20
28379.0,1000,20
28380.0,1000,20
28381.0,1000,20
28382.0,1000,20
28383.0,1000,20
28384.0,1000,20
28385.0,1000,20
28386.0,1000,20
28387.0,1000,20
28388.0,1000,20
28389.0,1000,20
28390.0,1000,20
28391.0,1000,20
28392.0,1000,20
28393.0,1000,20
28394.0,1000,20
28395.0,1000,20
28396.0,1000,20
28397.0,1000,20
28398.0,1000,20
28399.0,1000,20
28400.0,1000,20
28401.0,1000,20
28402.0,1000,20
28403.0,1000,20
28404.0,1000,20
28405.0,1000,20
28406.0,1000,20
28407.0,1000,20
28408.0,1000,20
28409.0,1000,20
28410.0,1000,20
28411.0,1000,20
28412.0,1000,20
28413.0,1000,20
28414.0,1000,20
28415.0,1000,20
28416.0,1000,20
28417.0,1000,20
28418.0,1000,20
28419.0,1000,20
28420.0,1000,20
28421.0,1000,20
28422.0,1000,20
28423.0,1000,20
28424.0,1000,20
28425.0,1000,20
28426.0,1000,20
28427.0,1000,20
28428.0,1000,20
28429.0,1000,20
28430.0,1000,20
28431.0,1000,20
28432.0,1000,20
28433.0,1000,20
28434.0,1000,20
28435.0,1000,20
28436.0,1000,20
28437.0,1000,20
28438.0,1000,20
28439.0,1000,20
28440.0,1000,20
28441.0,1000,20
28442.0,1000,20
28443.0,1000,20
28444.0,1000,20
28445.0,1000,20
28446.0,1000,20
28447.0,1000,20
28448.0,1000,20
28449.0,1000,20
28450.0,1000,20
28451.0,1000,20
28452.0,1000,20
28453.0,1000,20
28454.0,1000,20
28455.0,1000,20
28456.0,1000,20
28457.0,1000,20
28458.0,1000,20
28459.0,1000,20
28460.0,1000,20
28461.0,1000,20
28462.0,1000,20
28463.0,1000,20
28464.0,1000,20
28465.0,1000,20
28466.0,1000,20
28467.0,1000,20
28468.0,1000,20
28469.0,1000,20
28470.0,1000,20
28471.0,1000,20
28472.0,1000,20
28473.0,1000,20
28474.0,1000,20
28475.0,1000,20
28476.0,1000,20
28477.0,1000,20
28478.0,1000,20
28479.0,1000,20
28480.0,1000,20
28481.0,1000,20
28482.0,1000,20
28483.0,1000,20
28484.0,1000,20
28485.0,1000,20
28486.0,1000,20
28487.0,1000,20
28488.0,1000,20
28489.0,1000,20
28490.0,1000,20
28491.0,1000,20
28492.0,1000,20
28493.0,1000,20
28494.0,1000,20
28495.0,1000,20
28496.0,1000,20
28497.0,1000,20
28498.0,1000,20
28499.0,1000,20
28500.0,1000,20
28501.0,1000,20
28502.0,1000,20
28503.0,1000,20
28504.0,1000,20
28505.0,1000,20
28506.0,1000,20
28507.0,1000,20
28508.0,1000,20
28509.0,1000,20
28510.0,1000,20
28511.0,1000,20
28512.0,1000,20
28513.0,1000,20
28514.0,1000,20
28515.0,1000,20
28516.0,1000,20
28517.0,1000,20
28518.0,1000,20
28519.0,1000,20
28520.0,1000,20
28521.0,1000,20
28522.0,1000,20
28523.0,1000,20
28524.0,1000,20
28525.0,1000,20
28526.0,1000,20
28527.0,1000,20
28528.0,1000,20
28529.0,1000,20
28530.0,1000,20
28531.0,1000,20
28532.0,1000,20
28533.0,1000,20
28534.0,1000,20
28535.0,1000,20
28536.0,1000,20
28537.0,1000,20
28538.0,1000,20
28539.0,1000,20
28540.0,1000,20
28541.0,1000,20
28542.0,1000,20
28543.0,1000,20
28544.0,1000,20
28545.0,1000,20
28546.0,1000,20
28547.0,1000,20
28548.0,1000,20
28549.0,1000,20
28550.0,1000,20
28551.0,1000,20
28552.0,1000,20
28553.0,1000,20
28554.0,1000,20
28555.0,1000,20
28556.0,1000,20
28557.0,1000,20
28558.0,1000,20
28559.0,1000,20
28560.0,1000,20
28561.0,1000,20
28562.0,1000,20
28563.0,1000,20
28564.0,1000,20
28565.0,1000,20
28566.0,1000,20
28567.0,1000,20
28568.0,1000,20
28569.0,1000,20
28570.0,1000,20
28571.0,1000,20
28572.0,1000,20
28573.0,1000,20
28574.0,1000,20
28575.0,1000,20
28576.0,1000,20
28577.0,1000,20
28578.0,1000,20
28579.0,1000,20
28580.0,1000,20
28581.0,1000,20
28582.0,1000,20
28583.0,1000,20
28584.0,1000,20
28585.0,1000,20
28586.0,1000,20
28587.0,1000,20
28588.0,1000,20
28589.0,1000,20
28590.0,1000,20
28591.0,1000,20
28592.0,1000,20
28593.0,1000,20
28594.0,1000,20
28595.0,1000,20
28596.0,1000,20
28597.0,1000,20
28598.0,1000,20
28599.0,1000,20
28600.0,1000,20
28601.0,1000,20
28602.0,1000,20
28603.0,1000,20
28604.0,1000,20
28605.0,1000,20
28606.0,1000,20
28607.0,1000,20
28608.0,1000,20
28609.0,1000,20
28610.0,1000,20
28611.0,1000,20
28612.0,1000,20
28613.0,1000,20
28614.0,1000,20
28615.0,1000,20
28616.0,1000,20
28617.0,1000,20
28618.0,1000,20
28619.0,1000,20
28620.0,1000,20
28621.0,1000,20
28622.0,1000,20
28623.0,1000,20
28624.0,1000,20
28625.0,1000,20
28626.0,1000,20
28627.0,1000,20
28628.0,1000,20
28629.0,1000,20
28630.0,1000,20
28631.0,1000,20
28632.0,1000,20
28633.0,1000,20
28634.0,1000,20
28635.0,1000,20
28636.0,1000,20
28637.0,1000,20
28638.0,1000,20
28639.0,1000,20
28640.0,1000,20
28641.0,1000,20
28642.0,1000,20
28643.0,1000,20
28644.0,1000,20
28645.0,1000,20
28646.0,1000,20
28647.0,1000,20
28648.0,1000,20
28649.0,1000,20
28650.0,1000,20
28651.0,1000,20
28652.0,1000,20
28653.0,1000,20
28654.0,1000,20
28655.0,1000,20
28656.0,1000,20
28657.0,1000,20
28658.0,1000,20
28659.0,1000,20
28660.0,1000,20
28661.0,1000,20
28662.0,1000,20
28663.0,1000,20
28664.0,1000,20
28665.0,1000,20
28666.0,1000,20
28667.0,1000,20
28668.0,1000,20
28669.0,1000,20
28670.0,1000,20
28671.0,1000,20
28672.0,1000,20
28673.0,1000,20
28674.0,1000,20
28675.0,1000,20
28676.0,1000,20
28677.0,1000,20
28678.0,1000,20
28679.0,1000,20
28680.0,1000,20
28681.0,1000,20
28682.0,1000,20
28683.0,1000,20
28684.0,1000,20
28685.0,1000,20
28686.0,1000,20
28687.0,1000,20
28688.0,1000,20
28689.0,1000,20
28690.0,1000,20
28691.0,1000,20
28692.0,1000,20
28693.0,1000,20
28694.0,1000,20
28695.0,1000,20
28696.0,1000,20
28697.0,1000,20
28698.0,1000,20
28699.0,1000,20
28700.0,1000,20
28701.0,1000,20
28702.0,1000,20
28703.0,1000,20
28704.0,1000,20
28705.0,1000,20
28706.0,1000,20
28707.0,1000,20
28708.0,1000,20
28709.0,1000,20
28710.0,1000,20
28711.0,1000,20
28712.0,1000,20
28713.0,1000,20
28714.0,1000,20
28715.0,1000,20
28716.0,1000,20
28717.0,1000,20
28718.0,1000,20
28719.0,1000,20
28720.0,1000,20
28721.0,1000,20
28722.0,1000,20
28723.0,1000,20
28724.0,1000,20
28725.0,1000,20
28726.0,1000,20
28727.0,1000,20
28728.0,1000,20
28729.0,1000,20
28730.0,1000,20
28731.0,1000,20
28732.0,1000,20
28733.0,1000,20
28734.0,1000,20
28735.0,1000,20
28736.0,1000,20
28737.0,1000,20
28738.0,1000,20
28739.0,1000,20
28740.0,1000,20
28741.0,1000,20
28742.0,1000,20
28743.0,1000,20
28744.0,1000,20
28745.0,1000,20
28746.0,1000,20
28747.0,1000,20
28748.0,1000,20
28749.0,1000,20
28750.0,1000,20
28751.0,1000,20
28752.0,1000,20
28753.0,1000,20
28754.0,1000,20
28755.0,1000,20
28756.0,1000,20
28757.0,1000,20
28758.0,1000,20
28759.0,1000,20
